year,round,grand_prix,finish_position,number,driver,constructor,stint_compounds,stint_lengths,total_stops,total_laps
2018,14,Italian Grand Prix,13,27,HUL,Renault,"['S', 'SS']","[41, 11]",1,52
2018,14,Italian Grand Prix,14,10,GAS,Toro Rosso,"['SS', 'S']","[34, 18]",1,52
2018,14,Italian Grand Prix,15,9,ERI,Sauber,"['SS', 'SS']","[42, 10]",1,52
2018,14,Italian Grand Prix,16,20,MAG,Haas F1 Team,"['S', 'M']","[4, 48]",1,52
2018,14,Italian Grand Prix,DNF,3,RIC,Red Bull Racing,['SS'],[23],0,23
2018,14,Italian Grand Prix,DNF,14,ALO,McLaren,['SS'],[9],0,9
2018,14,Italian Grand Prix,DNF,28,HAR,Toro Rosso,['SS'],[0],0,0
2018,14,Italian Grand Prix,DSQ,8,GRO,Haas F1 Team,"['SS', 'S']","[23, 30]",1,53
2018,15,Singapore Grand Prix,1,44,HAM,Mercedes,"['HS', 'S']","[15, 46]",1,61
2018,15,Singapore Grand Prix,2,33,VER,Red Bull Racing,"['HS', 'S']","[17, 44]",1,61
2018,15,Singapore Grand Prix,3,5,VET,Ferrari,"['HS', 'US']","[14, 47]",1,61
2018,15,Singapore Grand Prix,4,77,BOT,Mercedes,"['HS', 'S']","[16, 45]",1,61
2018,15,Singapore Grand Prix,5,7,RAI,Ferrari,"['HS', 'S']","[22, 39]",1,61
2018,15,Singapore Grand Prix,6,3,RIC,Red Bull Racing,"['HS', 'US']","[27, 34]",1,61
2018,15,Singapore Grand Prix,7,14,ALO,McLaren,"['US', 'S']","[38, 23]",1,61
2018,15,Singapore Grand Prix,8,55,SAI,Renault,"['US', 'S']","[37, 23]",1,60
2018,15,Singapore Grand Prix,9,16,LEC,Sauber,"['US', 'HS']","[38, 22]",1,60
2018,15,Singapore Grand Prix,10,27,HUL,Renault,"['HS', 'US']","[15, 45]",1,60
2018,15,Singapore Grand Prix,11,9,ERI,Sauber,"['US', 'HS']","[56, 4]",1,60
2018,15,Singapore Grand Prix,12,2,VAN,McLaren,"['US', 'S']","[58, 2]",1,60
2018,15,Singapore Grand Prix,13,10,GAS,Toro Rosso,"['HS', 'US']","[26, 34]",1,60
2018,15,Singapore Grand Prix,14,18,STR,Williams,"['S', 'US']","[40, 20]",1,60
2018,15,Singapore Grand Prix,15,8,GRO,Haas F1 Team,"['HS', 'S']","[16, 44]",1,60
2018,15,Singapore Grand Prix,16,11,PER,Racing Point,"['HS', 'US', 'S', 'S']","[17, 16, 6, 21]",3,60
2018,15,Singapore Grand Prix,17,28,HAR,Toro Rosso,"['HS', 'US', 'HS']","[14, 22, 24]",2,60
2018,15,Singapore Grand Prix,18,20,MAG,Haas F1 Team,"['US', 'S', 'HS']","[26, 10, 23]",2,59
2018,15,Singapore Grand Prix,19,35,SIR,Williams,"['US', 'S', 'HS']","[3, 55, 1]",2,59
2018,15,Singapore Grand Prix,DNF,31,OCO,Racing Point,['HS'],[0],0,0
2018,16,Russian Grand Prix,1,44,HAM,Mercedes,"['US', 'S']","[14, 39]",1,53
2018,16,Russian Grand Prix,2,77,BOT,Mercedes,"['US', 'S']","[12, 41]",1,53
2018,16,Russian Grand Prix,3,5,VET,Ferrari,"['US', 'S']","[13, 40]",1,53
2018,16,Russian Grand Prix,4,7,RAI,Ferrari,"['US', 'S']","[18, 35]",1,53
2018,16,Russian Grand Prix,5,33,VER,Red Bull Racing,"['S', 'US']","[43, 10]",1,53
2018,16,Russian Grand Prix,6,3,RIC,Red Bull Racing,"['S', 'US']","[39, 14]",1,53
2018,16,Russian Grand Prix,7,16,LEC,Sauber,"['HS', 'S']","[10, 43]",1,53
2018,16,Russian Grand Prix,8,20,MAG,Haas F1 Team,"['HS', 'S']","[9, 43]",1,52
2018,16,Russian Grand Prix,9,31,OCO,Racing Point,"['HS', 'S']","[10, 42]",1,52
2018,16,Russian Grand Prix,10,11,PER,Racing Point,"['HS', 'S']","[12, 40]",1,52
2018,16,Russian Grand Prix,11,8,GRO,Haas F1 Team,"['HS', 'S']","[8, 44]",1,52
2018,16,Russian Grand Prix,12,27,HUL,Renault,"['S', 'US']","[35, 17]",1,52
2018,16,Russian Grand Prix,13,9,ERI,Sauber,"['HS', 'S', 'US']","[11, 26, 15]",2,52
2018,16,Russian Grand Prix,14,14,ALO,McLaren,"['US', 'S']","[5, 47]",1,52
2018,16,Russian Grand Prix,15,18,STR,Williams,"['US', 'S']","[7, 45]",1,52
2018,16,Russian Grand Prix,16,2,VAN,McLaren,"['US', 'S']","[11, 40]",1,51
2018,16,Russian Grand Prix,17,55,SAI,Renault,"['S', 'US']","[32, 19]",1,51
2018,16,Russian Grand Prix,18,35,SIR,Williams,"['US', 'S']","[10, 41]",1,51
2018,16,Russian Grand Prix,DNF,10,GAS,Toro Rosso,['S'],[4],0,4
2018,16,Russian Grand Prix,DNF,28,HAR,Toro Rosso,"['HS', 'S']","[3, 1]",1,4
2018,17,Japanese Grand Prix,1,44,HAM,Mercedes,"['S', 'M']","[24, 29]",1,53
2018,17,Japanese Grand Prix,2,77,BOT,Mercedes,"['S', 'M']","[23, 30]",1,53
2018,17,Japanese Grand Prix,3,33,VER,Red Bull Racing,"['SS', 'S']","[21, 32]",1,53
2018,17,Japanese Grand Prix,4,3,RIC,Red Bull Racing,"['S', 'M']","[23, 30]",1,53
2018,17,Japanese Grand Prix,5,7,RAI,Ferrari,"['SS', 'M']","[17, 36]",1,53
2018,17,Japanese Grand Prix,6,5,VET,Ferrari,"['SS', 'S']","[26, 27]",1,53
2018,17,Japanese Grand Prix,7,11,PER,Racing Point,"['SS', 'S']","[24, 29]",1,53
2018,17,Japanese Grand Prix,8,8,GRO,Haas F1 Team,"['S', 'M']","[29, 24]",1,53
2018,17,Japanese Grand Prix,9,31,OCO,Racing Point,"['SS', 'M']","[26, 27]",1,53
2018,17,Japanese Grand Prix,10,55,SAI,Renault,"['S', 'M']","[32, 20]",1,52
2018,17,Japanese Grand Prix,11,10,GAS,Toro Rosso,"['SS', 'S']","[29, 23]",1,52
2018,17,Japanese Grand Prix,12,9,ERI,Sauber,"['S', 'M']","[5, 47]",1,52
2018,17,Japanese Grand Prix,13,28,HAR,Toro Rosso,"['SS', 'S']","[28, 24]",1,52
2018,17,Japanese Grand Prix,14,14,ALO,McLaren,"['S', 'M']","[26, 26]",1,52
2018,17,Japanese Grand Prix,15,2,VAN,McLaren,"['S', 'M']","[23, 29]",1,52
2018,17,Japanese Grand Prix,16,35,SIR,Williams,"['S', 'M', 'SS']","[4, 34, 14]",2,52
2018,17,Japanese Grand Prix,17,18,STR,Williams,"['S', 'M', 'SS']","[14, 25, 13]",2,52
2018,17,Japanese Grand Prix,DNF,16,LEC,Sauber,"['S', 'M', 'S']","[3, 31, 4]",2,38
2018,17,Japanese Grand Prix,DNF,27,HUL,Renault,"['M', 'S']","[30, 7]",1,37
2018,17,Japanese Grand Prix,DNF,20,MAG,Haas F1 Team,"['S', 'M']","[2, 6]",1,8
2018,18,United States Grand Prix,1,7,RAI,Ferrari,"['US', 'S']","[21, 35]",1,56
2018,18,United States Grand Prix,2,33,VER,Red Bull Racing,"['S', 'SS']","[22, 34]",1,56
2018,18,United States Grand Prix,3,44,HAM,Mercedes,"['SS', 'S', 'S']","[11, 26, 19]",2,56
2018,18,United States Grand Prix,4,5,VET,Ferrari,"['SS', 'S']","[26, 30]",1,56
2018,18,United States Grand Prix,5,77,BOT,Mercedes,"['SS', 'S']","[23, 33]",1,56
2018,18,United States Grand Prix,6,27,HUL,Renault,"['US', 'S']","[23, 33]",1,56
2018,18,United States Grand Prix,7,55,SAI,Renault,"['SS', 'S']","[24, 32]",1,56
2018,18,United States Grand Prix,8,11,PER,Racing Point,"['US', 'S']","[25, 31]",1,56
2018,18,United States Grand Prix,9,28,HAR,Toro Rosso,"['SS', 'S']","[27, 28]",1,55
2018,18,United States Grand Prix,10,9,ERI,Sauber,"['S', 'SS']","[30, 25]",1,55
2018,18,United States Grand Prix,11,2,VAN,McLaren,"['SS', 'S', 'S']","[10, 30, 15]",2,55
2018,18,United States Grand Prix,12,10,GAS,Toro Rosso,"['SS', 'S', 'US']","[10, 26, 19]",2,55
2018,18,United States Grand Prix,13,35,SIR,Williams,"['SS', 'S', 'SS']","[10, 19, 26]",2,55
2018,18,United States Grand Prix,14,18,STR,Williams,"['SS', 'S', 'US']","[2, 3, 33, 16]",3,54
2018,18,United States Grand Prix,DNF,16,LEC,Sauber,"['US', 'S']","[2, 29]",1,31
2018,18,United States Grand Prix,DNF,3,RIC,Red Bull Racing,['SS'],[8],0,8
2018,18,United States Grand Prix,DNF,8,GRO,Haas F1 Team,['US'],[2],0,2
2018,18,United States Grand Prix,DNF,14,ALO,McLaren,['SS'],[1],0,1
2018,18,United States Grand Prix,DSQ,31,OCO,Racing Point,"['US', 'S']","[22, 34]",1,56
2018,18,United States Grand Prix,DSQ,20,MAG,Haas F1 Team,"['SS', 'S']","[30, 26]",1,56
2018,19,Mexican Grand Prix,1,33,VER,Red Bull Racing,"['US', 'SS', 'SS']","[13, 35, 23]",2,71
2018,19,Mexican Grand Prix,2,5,VET,Ferrari,"['US', 'SS', 'US']","[17, 30, 24]",2,71
2018,19,Mexican Grand Prix,3,7,RAI,Ferrari,"['US', 'SS']","[17, 54]",1,71
2018,19,Mexican Grand Prix,4,44,HAM,Mercedes,"['US', 'SS', 'US']","[11, 36, 24]",2,71
2018,19,Mexican Grand Prix,5,77,BOT,Mercedes,"['US', 'SS', 'US', 'HS']","[11, 37, 14, 8]",3,70
2018,19,Mexican Grand Prix,6,27,HUL,Renault,"['HS', 'SS']","[12, 57]",1,69
2018,19,Mexican Grand Prix,7,16,LEC,Sauber,"['HS', 'SS']","[13, 56]",1,69
2018,19,Mexican Grand Prix,8,2,VAN,McLaren,"['US', 'SS']","[12, 57]",1,69
2018,19,Mexican Grand Prix,9,9,ERI,Sauber,"['HS', 'SS']","[16, 53]",1,69
2018,19,Mexican Grand Prix,10,10,GAS,Toro Rosso,"['HS', 'SS', 'SS']","[5, 21, 43]",2,69
2018,19,Mexican Grand Prix,11,31,OCO,Racing Point,"['SS', 'SS', 'US']","[1, 29, 39]",2,69
2018,19,Mexican Grand Prix,12,18,STR,Williams,"['US', 'US', 'SS']","[10, 13, 46]",2,69
2018,19,Mexican Grand Prix,13,35,SIR,Williams,"['US', 'SS']","[11, 58]",1,69
2018,19,Mexican Grand Prix,14,28,HAR,Toro Rosso,"['SS', 'US', 'SS']","[1, 23, 45]",2,69
2018,19,Mexican Grand Prix,15,20,MAG,Haas F1 Team,"['SS', 'US']","[43, 26]",1,69
2018,19,Mexican Grand Prix,16,8,GRO,Haas F1 Team,"['SS', 'US', 'HS']","[44, 16, 8]",2,68
2018,19,Mexican Grand Prix,DNF,3,RIC,Red Bull Racing,"['US', 'SS']","[11, 50]",1,61
2018,19,Mexican Grand Prix,DNF,11,PER,Racing Point,"['SS', 'US']","[30, 8]",1,38
2018,19,Mexican Grand Prix,DNF,55,SAI,Renault,"['HS', 'SS']","[10, 18]",1,28
2018,19,Mexican Grand Prix,DNF,14,ALO,McLaren,['US'],[3],0,3
2018,20,Brazilian Grand Prix,1,44,HAM,Mercedes,"['SS', 'M']","[19, 52]",1,71
2018,20,Brazilian Grand Prix,2,33,VER,Red Bull Racing,"['SS', 'S']","[35, 36]",1,71
2018,20,Brazilian Grand Prix,3,7,RAI,Ferrari,"['S', 'M']","[31, 40]",1,71
2018,20,Brazilian Grand Prix,4,3,RIC,Red Bull Racing,"['SS', 'S']","[39, 32]",1,71
2018,20,Brazilian Grand Prix,5,77,BOT,Mercedes,"['SS', 'M', 'S']","[18, 41, 12]",2,71
2018,20,Brazilian Grand Prix,6,5,VET,Ferrari,"['S', 'M', 'SS']","[27, 26, 18]",2,71
2018,20,Brazilian Grand Prix,7,16,LEC,Sauber,"['SS', 'M']","[35, 36]",1,71
2018,20,Brazilian Grand Prix,8,8,GRO,Haas F1 Team,"['SS', 'M']","[32, 39]",1,71
2018,20,Brazilian Grand Prix,9,20,MAG,Haas F1 Team,"['S', 'SS']","[41, 30]",1,71
2018,20,Brazilian Grand Prix,10,11,PER,Racing Point,"['SS', 'S']","[39, 31]",1,70
2018,20,Brazilian Grand Prix,11,28,HAR,Toro Rosso,"['M', 'SS']","[49, 21]",1,70
2018,20,Brazilian Grand Prix,12,55,SAI,Renault,"['S', 'M', 'SS']","[25, 23, 22]",2,70
2018,20,Brazilian Grand Prix,13,10,GAS,Toro Rosso,"['SS', 'M']","[22, 48]",1,70
2018,20,Brazilian Grand Prix,14,2,VAN,McLaren,"['S', 'M']","[28, 42]",1,70
2018,20,Brazilian Grand Prix,15,31,OCO,Racing Point,"['S', 'SS', 'SS']","[40, 17, 13]",2,70
2018,20,Brazilian Grand Prix,16,35,SIR,Williams,"['S', 'M']","[16, 53]",1,69
2018,20,Brazilian Grand Prix,17,14,ALO,McLaren,"['S', 'M', 'SS']","[15, 39, 15]",2,69
2018,20,Brazilian Grand Prix,18,18,STR,Williams,"['S', 'M', 'SS']","[17, 48, 4]",2,69
2018,20,Brazilian Grand Prix,DNF,27,HUL,Renault,['S'],[32],0,32
2018,20,Brazilian Grand Prix,DNF,9,ERI,Sauber,"['SS', 'M']","[18, 2]",1,20
2018,21,Abu Dhabi Grand Prix,1,44,HAM,Mercedes,"['US', 'SS']","[7, 48]",1,55
2018,21,Abu Dhabi Grand Prix,2,5,VET,Ferrari,"['US', 'SS']","[15, 40]",1,55
2018,21,Abu Dhabi Grand Prix,3,33,VER,Red Bull Racing,"['HS', 'SS']","[17, 38]",1,55
2018,21,Abu Dhabi Grand Prix,4,3,RIC,Red Bull Racing,"['US', 'SS']","[33, 22]",1,55
2018,21,Abu Dhabi Grand Prix,5,77,BOT,Mercedes,"['US', 'SS', 'US']","[16, 24, 15]",2,55
2018,21,Abu Dhabi Grand Prix,6,55,SAI,Renault,"['US', 'SS']","[37, 18]",1,55
2018,21,Abu Dhabi Grand Prix,7,16,LEC,Sauber,"['HS', 'SS']","[7, 48]",1,55
2018,21,Abu Dhabi Grand Prix,8,11,PER,Racing Point,"['US', 'SS']","[26, 29]",1,55
2018,21,Abu Dhabi Grand Prix,9,8,GRO,Haas F1 Team,"['HS', 'SS']","[7, 47]",1,54
2018,21,Abu Dhabi Grand Prix,10,20,MAG,Haas F1 Team,"['SS', 'US']","[41, 13]",1,54
2018,21,Abu Dhabi Grand Prix,11,14,ALO,McLaren,"['US', 'SS']","[27, 27]",1,54
2018,21,Abu Dhabi Grand Prix,12,28,HAR,Toro Rosso,"['US', 'SS']","[2, 52]",1,54
2018,21,Abu Dhabi Grand Prix,13,18,STR,Williams,"['SS', 'US']","[40, 14]",1,54
2018,21,Abu Dhabi Grand Prix,14,2,VAN,McLaren,"['SS', 'US']","[35, 19]",1,54
2018,21,Abu Dhabi Grand Prix,15,35,SIR,Williams,"['SS', 'US']","[35, 19]",1,54
2018,21,Abu Dhabi Grand Prix,DNF,10,GAS,Toro Rosso,"['SS', 'US']","[28, 18]",1,46
2018,21,Abu Dhabi Grand Prix,DNF,31,OCO,Racing Point,"['HS', 'SS']","[17, 27]",1,44
2018,21,Abu Dhabi Grand Prix,DNF,9,ERI,Sauber,['SS'],[24],0,24
2018,21,Abu Dhabi Grand Prix,DNF,7,RAI,Ferrari,['US'],[6],0,6
2018,21,Abu Dhabi Grand Prix,DNF,27,HUL,Renault,['HS'],[0],0,0
2019,1,Australian Grand Prix,1,77,BOT,Mercedes,"['S', 'M']","[23, 35]",1,58
2019,1,Australian Grand Prix,2,44,HAM,Mercedes,"['S', 'M']","[15, 43]",1,58
2019,1,Australian Grand Prix,3,33,VER,Red Bull Racing,"['S', 'M']","[25, 33]",1,58
2019,1,Australian Grand Prix,4,5,VET,Ferrari,"['S', 'M']","[14, 44]",1,58
2019,1,Australian Grand Prix,5,16,LEC,Ferrari,"['S', 'H']","[28, 30]",1,58
2019,1,Australian Grand Prix,6,20,MAG,Haas F1 Team,"['S', 'M']","[14, 44]",1,58
2019,1,Australian Grand Prix,7,27,HUL,Renault,"['S', 'H']","[13, 44]",1,57
2019,1,Australian Grand Prix,8,7,RAI,Alfa Romeo Racing,"['S', 'M']","[12, 45]",1,57
2019,1,Australian Grand Prix,9,18,STR,Racing Point,"['M', 'H']","[27, 30]",1,57
2019,1,Australian Grand Prix,10,26,KVY,Toro Rosso,"['M', 'H']","[26, 31]",1,57
2019,1,Australian Grand Prix,11,10,GAS,Red Bull Racing,"['M', 'S']","[37, 20]",1,57
2019,1,Australian Grand Prix,12,4,NOR,McLaren,"['S', 'H']","[15, 42]",1,57
2019,1,Australian Grand Prix,13,11,PER,Racing Point,"['S', 'H']","[13, 44]",1,57
2019,1,Australian Grand Prix,14,23,ALB,Toro Rosso,"['S', 'M']","[14, 43]",1,57
2019,1,Australian Grand Prix,15,99,GIO,Alfa Romeo Racing,"['M', 'S']","[27, 30]",1,57
2019,1,Australian Grand Prix,16,63,RUS,Williams,"['M', 'S', 'H']","[26, 16, 14]",2,56
2019,1,Australian Grand Prix,17,88,KUB,Williams,"['H', 'M', 'S', 'S']","[1, 27, 16, 11]",3,55
2019,1,Australian Grand Prix,DNF,8,GRO,Haas F1 Team,"['S', 'M']","[14, 15]",1,29
2019,1,Australian Grand Prix,DNF,3,RIC,Renault,"['S', 'H']","[0, 28]",1,28
2019,1,Australian Grand Prix,DNF,55,SAI,McLaren,['S'],[9],0,9
2019,2,Bahrain Grand Prix,1,44,HAM,Mercedes,"['S', 'S', 'M']","[13, 21, 23]",2,57
2019,2,Bahrain Grand Prix,2,77,BOT,Mercedes,"['S', 'M', 'S']","[12, 27, 18]",2,57
2019,2,Bahrain Grand Prix,3,16,LEC,Ferrari,"['S', 'M', 'M']","[13, 23, 21]",2,57
2019,2,Bahrain Grand Prix,4,33,VER,Red Bull Racing,"['S', 'M', 'M']","[11, 21, 25]",2,57
2019,2,Bahrain Grand Prix,5,5,VET,Ferrari,"['S', 'M', 'M', 'S']","[14, 21, 3, 19]",3,57
2019,2,Bahrain Grand Prix,6,4,NOR,McLaren,"['S', 'M', 'S']","[10, 24, 23]",2,57
2019,2,Bahrain Grand Prix,7,7,RAI,Alfa Romeo Racing,"['S', 'M', 'S']","[9, 24, 24]",2,57
2019,2,Bahrain Grand Prix,8,10,GAS,Red Bull Racing,"['S', 'S', 'M']","[9, 30, 18]",2,57
2019,2,Bahrain Grand Prix,9,23,ALB,Toro Rosso,"['S', 'S', 'M']","[9, 16, 32]",2,57
2019,2,Bahrain Grand Prix,10,11,PER,Racing Point,"['S', 'M', 'M']","[8, 25, 24]",2,57
2019,2,Bahrain Grand Prix,11,99,GIO,Alfa Romeo Racing,"['S', 'M', 'S']","[16, 25, 16]",2,57
2019,2,Bahrain Grand Prix,12,26,KVY,Toro Rosso,"['S', 'M', 'S']","[12, 26, 18]",2,56
2019,2,Bahrain Grand Prix,13,20,MAG,Haas F1 Team,"['S', 'M', 'S']","[10, 28, 18]",2,56
2019,2,Bahrain Grand Prix,14,18,STR,Racing Point,"['S', 'M', 'M']","[1, 22, 33]",2,56
2019,2,Bahrain Grand Prix,15,63,RUS,Williams,"['S', 'M', 'M']","[12, 14, 30]",2,56
2019,2,Bahrain Grand Prix,16,88,KUB,Williams,"['M', 'S', 'M']","[11, 16, 28]",2,55
2019,2,Bahrain Grand Prix,DNF,27,HUL,Renault,"['S', 'S', 'M']","[11, 20, 22]",2,53
2019,2,Bahrain Grand Prix,DNF,3,RIC,Renault,"['S', 'M']","[23, 30]",1,53
2019,2,Bahrain Grand Prix,DNF,55,SAI,McLaren,"['S', 'M', 'H', 'S']","[4, 20, 16, 13]",3,53
2019,2,Bahrain Grand Prix,DNF,8,GRO,Haas F1 Team,"['S', 'M']","[1, 15]",1,16
2019,3,Chinese Grand Prix,1,44,HAM,Mercedes,"['M', 'H', 'M']","[22, 14, 20]",2,56
2019,3,Chinese Grand Prix,2,77,BOT,Mercedes,"['M', 'H', 'M']","[21, 15, 20]",2,56
2019,3,Chinese Grand Prix,3,5,VET,Ferrari,"['M', 'H', 'M']","[18, 17, 21]",2,56
2019,3,Chinese Grand Prix,4,33,VER,Red Bull Racing,"['M', 'H', 'M']","[17, 17, 22]",2,56
2019,3,Chinese Grand Prix,5,16,LEC,Ferrari,"['M', 'H', 'M']","[22, 20, 14]",2,56
2019,3,Chinese Grand Prix,6,10,GAS,Red Bull Racing,"['S', 'H', 'M', 'S']","[19, 20, 14, 3]",3,56
2019,3,Chinese Grand Prix,7,3,RIC,Renault,"['S', 'H']","[18, 37]",1,55
2019,3,Chinese Grand Prix,8,11,PER,Racing Point,"['M', 'H']","[20, 35]",1,55
2019,3,Chinese Grand Prix,9,7,RAI,Alfa Romeo Racing,"['M', 'H']","[25, 30]",1,55
2019,3,Chinese Grand Prix,10,23,ALB,Toro Rosso,"['S', 'H']","[19, 36]",1,55
2019,3,Chinese Grand Prix,11,8,GRO,Haas F1 Team,"['S', 'H', 'M']","[8, 27, 20]",2,55
2019,3,Chinese Grand Prix,12,18,STR,Racing Point,"['M', 'H', 'S']","[20, 24, 11]",2,55
2019,3,Chinese Grand Prix,13,20,MAG,Haas F1 Team,"['S', 'H', 'M']","[9, 24, 22]",2,55
2019,3,Chinese Grand Prix,14,55,SAI,McLaren,"['M', 'H', 'S']","[1, 35, 19]",2,55
2019,3,Chinese Grand Prix,15,99,GIO,Alfa Romeo Racing,"['S', 'M', 'M']","[7, 23, 25]",2,55
2019,3,Chinese Grand Prix,16,63,RUS,Williams,"['M', 'H', 'S']","[22, 27, 5]",2,54
2019,3,Chinese Grand Prix,17,88,KUB,Williams,"['M', 'H']","[26, 28]",1,54
2019,3,Chinese Grand Prix,18,4,NOR,McLaren,"['M', 'H', 'M', 'S']","[1, 16, 17, 16]",3,50
2019,3,Chinese Grand Prix,DNF,26,KVY,Toro Rosso,"['M', 'M', 'H', 'S']","[7, 18, 5, 11]",3,41
2019,3,Chinese Grand Prix,DNF,27,HUL,Renault,"['S', 'H']","[11, 5]",1,16
2019,4,Azerbaijan Grand Prix,1,77,BOT,Mercedes,"['S', 'M']","[12, 39]",1,51
2019,4,Azerbaijan Grand Prix,2,44,HAM,Mercedes,"['S', 'M']","[13, 38]",1,51
2019,4,Azerbaijan Grand Prix,3,5,VET,Ferrari,"['S', 'M']","[11, 40]",1,51
2019,4,Azerbaijan Grand Prix,4,33,VER,Red Bull Racing,"['S', 'M']","[14, 37]",1,51
2019,4,Azerbaijan Grand Prix,5,16,LEC,Ferrari,"['M', 'S', 'S']","[34, 13, 4]",2,51
2019,4,Azerbaijan Grand Prix,6,11,PER,Racing Point,"['S', 'M']","[10, 41]",1,51
2019,4,Azerbaijan Grand Prix,7,55,SAI,McLaren,"['S', 'M']","[12, 39]",1,51
2019,4,Azerbaijan Grand Prix,8,4,NOR,McLaren,"['S', 'M', 'S']","[9, 30, 12]",2,51
2019,4,Azerbaijan Grand Prix,9,18,STR,Racing Point,"['S', 'M']","[10, 41]",1,51
2019,4,Azerbaijan Grand Prix,10,7,RAI,Alfa Romeo Racing,"['S', 'M']","[6, 44]",1,50
2019,4,Azerbaijan Grand Prix,11,23,ALB,Toro Rosso,"['S', 'M']","[12, 38]",1,50
2019,4,Azerbaijan Grand Prix,12,99,GIO,Alfa Romeo Racing,"['S', 'M']","[7, 43]",1,50
2019,4,Azerbaijan Grand Prix,13,20,MAG,Haas F1 Team,"['S', 'M', 'S']","[7, 32, 11]",2,50
2019,4,Azerbaijan Grand Prix,14,27,HUL,Renault,"['S', 'M', 'S']","[8, 26, 16]",2,50
2019,4,Azerbaijan Grand Prix,15,63,RUS,Williams,"['M', 'M', 'S']","[25, 13, 11]",2,49
2019,4,Azerbaijan Grand Prix,16,88,KUB,Williams,"['M', 'M', 'M', 'S']","[14, 9, 19, 7]",3,49
2019,4,Azerbaijan Grand Prix,DNF,10,GAS,Red Bull Racing,['M'],[38],0,38
2019,4,Azerbaijan Grand Prix,DNF,8,GRO,Haas F1 Team,"['M', 'S']","[34, 4]",1,38
2019,4,Azerbaijan Grand Prix,DNF,26,KVY,Toro Rosso,"['S', 'M']","[5, 28]",1,33
2019,4,Azerbaijan Grand Prix,DNF,3,RIC,Renault,"['S', 'M']","[10, 21]",1,31
2019,5,Spanish Grand Prix,1,44,HAM,Mercedes,"['S', 'M', 'S']","[27, 19, 20]",2,66
2019,5,Spanish Grand Prix,2,77,BOT,Mercedes,"['S', 'M', 'S']","[26, 19, 21]",2,66
2019,5,Spanish Grand Prix,3,33,VER,Red Bull Racing,"['S', 'S', 'M']","[20, 23, 23]",2,66
2019,5,Spanish Grand Prix,4,5,VET,Ferrari,"['S', 'M', 'M']","[19, 21, 26]",2,66
2019,5,Spanish Grand Prix,5,16,LEC,Ferrari,"['S', 'H', 'M']","[25, 21, 20]",2,66
2019,5,Spanish Grand Prix,6,10,GAS,Red Bull Racing,"['S', 'M', 'S']","[22, 24, 20]",2,66
2019,5,Spanish Grand Prix,7,20,MAG,Haas F1 Team,"['S', 'M', 'S']","[23, 22, 21]",2,66
2019,5,Spanish Grand Prix,8,55,SAI,McLaren,"['S', 'M', 'S']","[24, 22, 20]",2,66
2019,5,Spanish Grand Prix,9,26,KVY,Toro Rosso,"['S', 'M', 'M']","[21, 24, 21]",2,66
2019,5,Spanish Grand Prix,10,8,GRO,Haas F1 Team,"['S', 'M', 'S']","[26, 20, 20]",2,66
2019,5,Spanish Grand Prix,11,23,ALB,Toro Rosso,"['S', 'M', 'M']","[25, 20, 21]",2,66
2019,5,Spanish Grand Prix,12,3,RIC,Renault,"['S', 'H', 'M']","[24, 21, 21]",2,66
2019,5,Spanish Grand Prix,13,27,HUL,Renault,"['M', 'S']","[35, 31]",1,66
2019,5,Spanish Grand Prix,14,7,RAI,Alfa Romeo Racing,"['M', 'H', 'S']","[28, 17, 21]",2,66
2019,5,Spanish Grand Prix,15,11,PER,Racing Point,"['S', 'M', 'S']","[24, 21, 21]",2,66
2019,5,Spanish Grand Prix,16,99,GIO,Alfa Romeo Racing,"['S', 'H', 'S']","[6, 35, 25]",2,66
2019,5,Spanish Grand Prix,17,63,RUS,Williams,"['M', 'S', 'M']","[32, 12, 21]",2,65
2019,5,Spanish Grand Prix,18,88,KUB,Williams,"['M', 'S', 'M']","[31, 13, 21]",2,65
2019,5,Spanish Grand Prix,DNF,18,STR,Racing Point,"['M', 'S']","[21, 23]",1,44
2019,5,Spanish Grand Prix,DNF,4,NOR,McLaren,"['S', 'M']","[25, 19]",1,44
2019,6,Monaco Grand Prix,1,44,HAM,Mercedes,"['S', 'M']","[11, 67]",1,78
2019,6,Monaco Grand Prix,2,5,VET,Ferrari,"['S', 'H']","[11, 67]",1,78
2019,6,Monaco Grand Prix,3,77,BOT,Mercedes,"['S', 'M', 'H']","[11, 1, 66]",2,78
2019,6,Monaco Grand Prix,4,33,VER,Red Bull Racing,"['S', 'H']","[11, 67]",1,78
2019,6,Monaco Grand Prix,5,10,GAS,Red Bull Racing,"['S', 'M', 'S']","[27, 35, 16]",2,78
2019,6,Monaco Grand Prix,6,55,SAI,McLaren,"['S', 'M']","[30, 48]",1,78
2019,6,Monaco Grand Prix,7,26,KVY,Toro Rosso,"['S', 'M']","[32, 46]",1,78
2019,6,Monaco Grand Prix,8,23,ALB,Toro Rosso,"['S', 'M']","[40, 38]",1,78
2019,6,Monaco Grand Prix,9,3,RIC,Renault,"['S', 'M']","[11, 67]",1,78
2019,6,Monaco Grand Prix,10,8,GRO,Haas F1 Team,"['S', 'M']","[50, 28]",1,78
2019,6,Monaco Grand Prix,11,4,NOR,McLaren,"['M', 'S']","[47, 31]",1,78
2019,6,Monaco Grand Prix,12,11,PER,Racing Point,"['M', 'H']","[11, 66]",1,77
